step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,unusuallogin,isFlaggedFraud,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,acct_type_Current,acct_type_Savings,branch_fraud_rate
-1.2950640279228316,-0.6635021922426063,-0.502550779793651,-0.5045855430693167,0.12452342729591431,-0.5596147736016388,0.9443635932577574,0,False,False,True,False,False,False,True,0.0
-1.2950640279228316,0.4177073932808145,-0.5365168097879001,-0.6618136619564083,0.41316042979690415,-0.6169054465562953,-0.43280919864039336,0,False,True,False,False,False,False,True,0.006349206349206349
-1.2950640279228316,-0.6421698780228574,-0.6889732102841418,-0.6618136619564083,-0.6406614728628077,-0.6263942390652528,0.25577719730868204,0,False,False,False,True,False,False,True,0.006349206349206349
-1.2950640279228316,-0.6704458069545424,-0.6948597377039201,-0.6618136619564083,-0.6406614728628077,-0.6263942390652528,-0.6049557976276622,0,False,False,False,True,False,False,True,0.009478672985781991
-1.2950640279228316,-0.6684312485209116,0.20179758877630297,0.19759821663873978,-0.6406614728628077,-0.6263942390652528,-1.4656887925640065,0,False,False,False,True,False,False,True,0.002570694087403599
-1.2950640279228316,-0.5796408769422496,-0.6015600475976559,-0.6504396448919972,-0.6406614728628077,-0.6263942390652528,-0.43280919864039336,0,False,False,False,True,False,False,True,0.002570694087403599
-1.2950640279228316,-0.1345999177665122,-0.6834050743975496,-0.6618136619564083,-0.384310537518096,-0.3745309088668896,0.6000703952832197,0,False,True,False,False,False,False,True,0.0022172949002217295
-1.2950640279228316,-0.700224493167027,-0.6914033198001225,-0.6618136619564083,-0.6406614728628077,-0.6263942390652528,0.6000703952832197,0,False,False,False,True,False,True,False,0.01092896174863388
-1.2950640279228316,-0.6957053737022931,-0.5588856729662979,-0.5422674726634366,-0.6406614728628077,-0.6263942390652528,1.288656791232295,0,False,False,False,True,False,False,True,0.009478672985781991
-1.2950640279228316,-0.4826804894636705,-0.5744659190419708,-0.6618136619564083,-0.546729743575182,-0.6263942390652528,1.288656791232295,0,False,True,False,False,False,True,False,0.01092896174863388
-1.2950640279228316,-0.6989165798455005,0.5057028380515055,0.5166463004592249,-0.6406614728628077,-0.6263942390652528,1.6329499892068329,0,False,False,False,True,False,False,True,0.0
-1.2950640279228316,-0.7063136251710368,-0.4514005134767005,-0.4295251245377681,-0.6406614728628077,-0.6263942390652528,-1.4656887925640065,0,False,False,False,True,False,False,True,0.01092896174863388
-1.2950640279228316,-0.6283133318735897,-0.41624785864646857,-0.4388391889333628,-0.6406614728628077,-0.6263942390652528,-0.9492489956021999,0,False,False,False,True,False,False,True,0.002570694087403599
-1.2950640279228316,-0.6923012865029017,-0.47030428821492093,-0.45623955735276794,-0.6406614728628077,-0.6263942390652528,0.08363059832141319,0,False,False,False,True,False,False,True,0.0078064012490242
-1.2950640279228316,-0.6997244694327308,-0.6852631644454239,-0.6618136619564083,-0.6406614728628077,-0.6263942390652528,-1.4656887925640065,0,False,False,False,True,False,False,True,0.0078064012490242
-1.2950640279228316,-0.07615809416032997,-0.22821972739496943,-0.5651577683933207,-0.6387749565065921,-0.5934575808925363,-1.4656887925640065,0,False,False,False,False,True,False,True,0.0078064012490242
-1.2950640279228316,-0.6658727593102006,-0.6444467618954588,-0.6441386097539727,-0.6034201074246325,-0.6263942390652528,1.460803390219564,0,False,False,True,False,False,False,True,0.0
-1.2950640279228316,0.13386747415802763,-0.6770593624490844,-0.6618136619564083,-0.15764030631546913,-0.4304848311452979,0.6000703952832197,0,False,True,False,False,False,False,True,0.0
-1.2950640279228316,-0.6763991887133322,-0.6343665260633937,-0.6281617944327209,-0.6016284642313987,-0.6263942390652528,0.7722169942704886,0,False,False,True,False,False,True,False,0.0
-1.2950640279228316,-0.6328276990466339,1.849724451786736,1.8466706832821207,-0.5945531156536383,-0.6263942390652528,0.25577719730868204,0,False,False,True,False,False,False,True,0.022222222222222223
-1.2950640279228316,-0.6961393819063794,1.849724451786736,1.8466706832821207,-0.6406614728628077,-0.6263942390652528,0.4279237962959509,0,False,False,False,True,False,False,True,0.0
-1.2950640279228316,-0.6726358902486211,-0.6939572941215292,-0.6618136619564083,0.28290687495846556,-0.6263942390652528,0.9443635932577574,0,False,False,True,False,False,True,False,0.004087193460490463
-1.2950640279228316,-0.6564544403562548,-0.6819306113470525,-0.6618136619564083,-0.6406614728628077,-0.6263942390652528,-0.7771023966149311,0,False,False,False,True,False,False,True,0.004087193460490463
-1.2950640279228316,-0.6722675876426779,-0.44977847435802415,-0.4472155801165229,-0.6406614728628077,-0.6263942390652528,0.4279237962959509,0,False,False,False,True,False,True,False,0.0
-1.2950640279228316,-0.6564145624303378,-0.6239677807316614,-0.6291657665880959,-0.6406614728628077,-0.6263942390652528,-1.4656887925640065,0,False,False,False,True,False,True,False,0.0027100271002710027
-1.2950640279228316,-0.6697930900220459,-0.6666539520111552,-0.6618136619564083,-0.4481711231082886,-0.5319283506487401,0.4279237962959509,0,False,False,True,False,False,True,False,0.0027100271002710027
-1.2950640279228316,-0.6476587749243342,0.5840561749696754,0.5653893770177667,-0.6406614728628077,-0.6263942390652528,-1.1213955945894687,0,False,False,False,True,False,False,True,0.004087193460490463
-1.2950640279228316,0.6910489835078517,0.2611169159608331,-0.5142045123208724,0.15410560930721032,-0.6263942390652528,-0.43280919864039336,0,False,True,False,False,False,False,True,0.0027100271002710027
-1.2950640279228316,0.25074306313665756,-0.5462039813040793,-0.6618136619564083,-0.276593007855649,1.852386122594219,-0.08851600066585566,0,False,True,False,False,False,False,True,0.0
-1.2950640279228316,-0.6920216244680383,-0.6239028991669142,-0.6089153050058735,-0.6406614728628077,-0.6263942390652528,0.4279237962959509,0,False,False,False,True,False,False,True,0.004087193460490463
-1.2950640279228316,-0.6873102438112538,-0.6415863106554833,-0.6291451506623759,-0.6406614728628077,-0.6263942390652528,-0.2606625996531245,0,False,False,False,True,False,False,True,0.006493506493506494
-1.2950640279228316,-0.6784036226994503,-0.6299840712809336,-0.622673858433249,-0.6406614728628077,-0.6263942390652528,1.288656791232295,0,False,False,False,True,False,False,True,0.005405405405405406
-1.2950640279228316,-0.7009703963409147,-0.6935385131127073,-0.6618136619564083,-0.6406614728628077,-0.6263942390652528,0.7722169942704886,0,False,False,False,True,False,True,False,0.017241379310344827
-1.2950640279228316,-0.588829019681317,-0.5571338707181275,-0.6011173896702597,-0.6406614728628077,-0.6263942390652528,1.6329499892068329,0,False,False,False,True,False,False,True,0.016304347826086956
-1.2950640279228316,-0.2817299386800302,-0.6337331050417405,-0.6618136619564083,-0.4293801795513266,-0.5319283506487401,1.460803390219564,0,False,False,False,False,True,True,False,0.0
-1.2950640279228316,0.08239158037258472,-0.6948597377039201,-0.6618136619564083,-0.29437442797912816,-0.5390416447995386,-0.08851600066585566,0,False,False,False,False,True,False,True,0.0
-1.2950640279228316,-0.5449751819018437,-0.6948597377039201,-0.6618136619564083,-0.550634139128665,-0.6263942390652528,-1.4656887925640065,0,False,False,False,False,True,True,False,0.016304347826086956
-1.2950640279228316,0.09074269991015083,-0.6948597377039201,-0.6618136619564083,-0.2620007855954822,0.4639197474047767,-1.1213955945894687,0,False,False,False,False,True,False,True,0.0
-1.2950640279228316,1.5974320888401328,-0.6948597377039201,-0.6618136619564083,0.6535504880364018,-0.6263942390652528,0.9443635932577574,0,False,False,False,False,True,False,True,0.005405405405405406
-1.2950640279228316,0.5774031965964317,-0.6948597377039201,-0.6618136619564083,0.6310475954880977,1.852386122594219,1.288656791232295,0,False,False,False,False,True,False,True,0.0
-1.2950640279228316,2.1623991433611165,-0.6948597377039201,-0.6618136619564083,1.9304694796427764,1.852386122594219,0.6000703952832197,0,False,False,False,False,True,True,False,0.006756756756756757
-1.2950640279228316,2.1623991433611165,-0.6948597377039201,-0.6618136619564083,-0.5347282884579805,1.852386122594219,1.288656791232295,0,False,False,False,False,True,True,False,0.016304347826086956
-1.2950640279228316,2.1623991433611165,-0.6948597377039201,-0.6618136619564083,1.4731328866333722,-0.6263942390652528,0.4279237962959509,0,False,False,False,False,True,False,True,0.0029850746268656717
-1.2950640279228316,0.8012833481609679,-0.6948597377039201,-0.6618136619564083,0.17386112101427292,-0.5614961409565302,-1.1213955945894687,0,False,False,False,False,True,False,True,0.0029850746268656717
-1.2950640279228316,2.1623991433611165,-0.6948597377039201,-0.6618136619564083,1.9304694796427764,1.852386122594219,-0.6049557976276622,0,False,False,False,False,True,False,True,0.0029850746268656717
-1.2950640279228316,2.1623991433611165,-0.6948597377039201,-0.6618136619564083,1.9304694796427764,1.852386122594219,-1.4656887925640065,0,False,False,False,False,True,False,True,0.0029850746268656717
-1.2950640279228316,2.1623991433611165,-0.6948597377039201,-0.6618136619564083,1.0903524052429168,1.852386122594219,0.4279237962959509,0,False,False,False,True,False,False,True,0.0029850746268656717
-1.2950640279228316,2.1623991433611165,-0.6948597377039201,-0.6618136619564083,0.7122411430582899,-0.5614961409565302,-1.1213955945894687,0,False,False,False,False,True,False,True,0.006756756756756757
-1.2950640279228316,2.1623991433611165,-0.6948597377039201,-0.6618136619564083,1.7960389513556725,1.852386122594219,-0.2606625996531245,0,False,False,False,False,True,False,True,0.02040816326530612
-1.2950640279228316,2.1623991433611165,-0.6948597377039201,-0.6618136619564083,1.9304694796427764,1.852386122594219,-0.6049557976276622,0,False,False,False,False,True,True,False,0.006756756756756757
-1.2950640279228316,2.1623991433611165,-0.6948597377039201,-0.6618136619564083,1.9304694796427764,-0.5614961409565302,0.08363059832141319,0,False,False,False,False,True,False,True,0.006756756756756757
-1.2950640279228316,2.1623991433611165,-0.6948597377039201,-0.6618136619564083,1.9304694796427764,1.852386122594219,0.4279237962959509,0,False,False,False,False,True,False,True,0.006756756756756757
-1.2950640279228316,-0.5990570878148934,-0.6948597377039201,-0.6618136619564083,-0.4937722737922859,-0.6263942390652528,0.7722169942704886,0,False,False,False,False,True,False,True,0.02631578947368421
-1.2950640279228316,-0.6932917260774256,-0.6037719191231237,-0.5882060219404399,-0.6406614728628077,-0.6263942390652528,-0.6049557976276622,0,False,False,False,True,False,False,True,0.02631578947368421
-1.2950640279228316,-0.6342819003036486,-0.6726643442363596,-0.6618136619564083,-0.6406614728628077,-0.6263942390652528,0.08363059832141319,0,False,False,False,True,False,False,True,0.016304347826086956
-1.2950640279228316,-0.7139884729390363,-0.5776659367985362,-0.5505506236370904,-0.6406614728628077,-0.6263942390652528,0.9443635932577574,0,False,False,False,True,False,True,False,0.0029850746268656717
-1.2950640279228316,-0.7122982067578757,-0.2723273947748306,-0.2483200397906544,-0.6406614728628077,-0.6263942390652528,-0.08851600066585566,0,False,False,False,True,False,False,True,0.017241379310344827
-1.2950640279228316,-0.7120071805472328,-0.20480338084535074,-0.18143641279779507,-0.6406614728628077,-0.6263942390652528,-0.6049557976276622,0,False,False,False,True,False,True,False,0.0029850746268656717
-1.2950640279228316,-0.7124579250829216,0.5097962749546378,0.5283876558364649,-0.6406614728628077,-0.6263942390652528,0.9443635932577574,0,False,False,False,True,False,True,False,0.006756756756756757
-1.2950640279228316,-0.6810568478118864,-0.5397102214215094,-0.5315314365049001,-0.6406614728628077,-0.6263942390652528,-0.6049557976276622,0,False,False,False,True,False,True,False,0.017241379310344827
-1.2950640279228316,-0.7036089513355264,-0.6937862427235597,-0.6618136619564083,-0.6406614728628077,-0.6263942390652528,0.25577719730868204,0,False,False,False,True,False,True,False,0.006756756756756757
-1.2950640279228316,-0.4295447028396049,-0.6948597377039201,-0.6618136619564083,-0.451849282657738,-0.6263942390652528,-1.2935421935767375,0,False,True,False,False,False,True,False,0.02631578947368421
-1.2950640279228316,0.05602070054429222,-0.6948597377039201,-0.6618136619564083,-0.26040618666382603,-0.44385127711927036,1.288656791232295,0,False,True,False,False,False,True,False,0.0
-1.2950640279228316,-0.20538860842500586,-0.6948597377039201,-0.6618136619564083,-0.3936847358142622,1.852386122594219,0.25577719730868204,0,False,True,False,False,False,True,False,0.043478260869565216
-1.2950640279228316,-0.5771010869662303,-0.6948597377039201,-0.6618136619564083,-0.44843749775819913,-0.5833197036809484,-0.9492489956021999,0,False,True,False,False,False,True,False,0.02631578947368421
-1.2950640279228316,0.08585486459671827,-0.6948597377039201,-0.6618136619564083,-0.19872768382221553,-0.2511542511148093,1.1165101922450262,0,False,True,False,False,False,False,True,0.0029850746268656717
-1.2950640279228316,1.0968221696952591,-0.6948597377039201,-0.6618136619564083,0.3073877999755847,-0.44244286428591323,-0.08851600066585566,0,False,True,False,False,False,False,True,0.014084507042253521
-1.2950640279228316,1.4695511221046116,-0.6948597377039201,-0.6618136619564083,0.9274714952892117,1.852386122594219,-0.9492489956021999,0,False,True,False,False,False,True,False,0.0029850746268656717
-1.2950640279228316,0.15952282415497027,-0.6948597377039201,-0.6618136619564083,1.9304694796427764,1.852386122594219,-0.7771023966149311,0,False,True,False,False,False,True,False,0.02040816326530612
-1.2950640279228316,-0.6026531262742687,-0.6948597377039201,-0.6618136619564083,0.31163154953511807,1.852386122594219,-0.43280919864039336,0,False,True,False,False,False,False,True,0.006756756756756757
-1.2950640279228316,-0.6847093972180922,-0.44769955105704723,-0.4380978941270053,-0.6406614728628077,-0.6263942390652528,1.1165101922450262,0,False,False,False,True,False,False,True,0.0029850746268656717
-1.2950640279228316,2.1623991433611165,-0.469557737337645,-0.6618136619564083,1.1836837698572578,1.852386122594219,0.7722169942704886,0,False,True,False,False,False,True,False,0.006493506493506494
-1.2950640279228316,2.1623991433611165,0.15731832698016326,-0.6618136619564083,-0.6395850273597447,-0.42046316920823223,1.460803390219564,0,False,True,False,False,False,True,False,0.02631578947368421
-1.2950640279228316,-0.6881552219358009,-0.45068091794041504,-0.43910479468091995,-0.6406614728628077,-0.6263942390652528,0.7722169942704886,0,False,False,False,True,False,True,False,0.02040816326530612
-1.2950640279228316,-0.7161613033480683,-0.6118231314758263,-0.5832355339629456,-0.6406614728628077,-0.6263942390652528,0.7722169942704886,0,False,False,False,True,False,False,True,0.006493506493506494
-1.2950640279228316,-0.7140615135960916,-0.28294437809707584,-0.25786263640829277,-0.5967279004666064,-0.45473866034575333,-1.4656887925640065,0,False,False,True,False,False,False,True,0.006493506493506494
-1.2950640279228316,-0.710561760698775,-0.5182580167865061,-0.4935036044752625,-0.6406614728628077,-0.6263942390652528,-1.4656887925640065,0,False,False,False,True,False,True,False,0.0
-1.2950640279228316,2.1623991433611165,-0.0834571597961554,-0.6618136619564083,-0.34992631387279666,1.852386122594219,1.1165101922450262,0,False,False,False,False,True,False,True,0.014084507042253521
-1.2950640279228316,-0.7032061429594892,-0.6273239271263044,-0.6059716202257253,-0.6406614728628077,-0.6263942390652528,0.4279237962959509,0,False,False,False,True,False,False,True,0.0
-1.2950640279228316,-0.7229043920128414,-0.2152493127696265,-0.1856310508661626,-0.6406614728628077,-0.6263942390652528,1.460803390219564,0,False,False,False,True,False,False,True,0.017241379310344827
-1.2950640279228316,-0.6913939087222567,-0.5878759357600953,-0.5734978474345876,-0.600325782724302,-0.591358594739275,-0.08851600066585566,0,False,False,True,False,False,True,False,0.017241379310344827
-1.2950640279228316,-0.6697382320462378,-0.6389672188363668,-0.6365062660717975,-0.6406614728628077,-0.6263942390652528,0.25577719730868204,0,False,False,False,True,False,False,True,0.006493506493506494
-1.2950640279228316,-0.6691361373513045,-0.4802787081132076,-0.4792763315776113,-0.6406614728628077,-0.6263942390652528,0.9443635932577574,0,False,False,False,True,False,True,False,0.006756756756756757
-1.2950640279228316,-0.6672817104854752,-0.3954785029888076,-0.3961244550408222,-0.6406614728628077,-0.6263942390652528,0.9443635932577574,0,False,False,False,True,False,False,True,0.006756756756756757
-1.2950640279228316,-0.7227350657937275,-0.3311513807041372,-0.3008131063832849,-0.6406614728628077,-0.6263942390652528,0.9443635932577574,0,False,False,False,True,False,True,False,0.014084507042253521
-1.2950640279228316,-0.5458075561223443,-0.3312995466047232,-0.4012623888468207,-0.6406614728628077,-0.6263942390652528,-1.2935421935767375,0,False,False,False,True,False,False,True,0.0029850746268656717
-1.2950640279228316,2.1623991433611165,-0.6931492237242249,-0.6618136619564083,-0.013527971746069343,1.852386122594219,-1.6378353915512753,0,False,False,False,False,True,True,False,0.005405405405405406
-1.2950640279228316,1.1123498695482403,-0.5549514908129992,-0.6618136619564083,-0.6404607796334231,-0.6071646971320198,0.25577719730868204,0,False,False,False,False,True,False,True,0.02040816326530612
-1.2950640279228316,-0.6667598881958204,0.7030253714195015,0.6943496062324809,-0.6406614728628077,-0.6263942390652528,-0.9492489956021999,0,False,False,False,True,False,False,True,0.005405405405405406
-1.2950640279228316,-0.7204648134050591,0.8267809988671989,0.8476798509592252,-0.6406614728628077,-0.6263942390652528,-0.9492489956021999,0,False,False,False,True,False,False,True,0.0
-1.2950640279228316,-0.6374371120534699,0.8253366762526889,0.7991763759692074,-0.6406614728628077,-0.6263942390652528,0.6000703952832197,0,False,False,False,True,False,False,True,0.0029850746268656717
-1.2950640279228316,-0.710849480967373,-0.5738910093950712,-0.5485818027308318,-0.6406614728628077,-0.6263942390652528,-0.7771023966149311,0,False,False,False,True,False,True,False,0.0
-1.2950640279228316,-0.7116537546804916,-0.5481920114311698,-0.5226077862026276,-0.6406614728628077,-0.6263942390652528,1.288656791232295,0,False,False,False,True,False,False,True,0.0
-1.2950640279228316,1.1881167923729574,-0.4613568845033394,-0.6618136619564083,-0.4496744978447699,-0.2442597937047438,-0.08851600066585566,0,False,False,False,False,True,False,True,0.0
-1.2950640279228316,-0.7052428098805454,2.7719061099799665e-05,0.018117782927638704,-0.6406614728628077,-0.6263942390652528,-0.7771023966149311,0,False,False,False,True,False,True,False,0.022222222222222223
-1.2950640279228316,-0.6850659224055003,-0.10447288845013308,-0.09708559133085315,-0.6406614728628077,-0.6263942390652528,-0.9492489956021999,0,False,False,False,True,False,False,True,0.0
-1.2950640279228316,-0.6860066695386615,-0.6797305364697206,-0.6618136619564083,-0.5633580898716513,-0.5520964153939356,-0.43280919864039336,0,False,False,True,False,False,False,True,0.0
-1.2950640279228316,-0.6346546452692147,-0.45857287554328396,-0.47727125709743035,-0.6406614728628077,-0.6263942390652528,0.25577719730868204,0,False,False,False,True,False,False,True,0.0
-1.2950640279228316,-0.6222299852681584,-0.3360705829767775,-0.3626751155601454,-0.6406614728628077,-0.6263942390652528,-0.08851600066585566,0,False,False,False,True,False,False,True,0.022222222222222223
-1.2950640279228316,-0.6917226433343497,-0.511191824553145,-0.4971672653203988,-0.6406614728628077,-0.6263942390652528,-1.6378353915512753,0,False,False,False,True,False,False,True,0.0064516129032258064
-1.2950640279228316,2.1623991433611165,-0.5290459335402394,-0.6618136619564083,1.9304694796427764,-0.539209249384093,1.460803390219564,0,False,True,False,False,False,False,True,0.0
-1.2950640279228316,-0.6829514625356993,0.833620164607186,0.8332041327294599,1.5812892411642878,-0.6169054465562953,1.1165101922450262,0,False,False,True,False,False,False,True,0.004087193460490463
-1.2950640279228316,-0.7007942516163331,-0.5107553485721195,-0.4915910673889382,-0.6406614728628077,-0.6263942390652528,-1.1213955945894687,0,False,False,False,True,False,True,False,0.0
-1.2950640279228316,-0.718170283004498,-0.22281686254876018,-0.19582914021294331,-0.6406614728628077,-0.6263942390652528,1.460803390219564,0,False,False,False,True,False,True,False,0.0
-1.2950640279228316,0.8694334838248498,-0.22557120293875402,-0.6618136619564083,0.8569954770236522,1.852386122594219,1.288656791232295,0,False,True,False,False,False,False,True,0.0064516129032258064
-1.2950640279228316,0.1312394568536841,-0.6948597377039201,-0.6618136619564083,1.9304694796427764,1.852386122594219,1.6329499892068329,0,False,True,False,False,False,True,False,0.0
-1.2950640279228316,0.1433402378450259,-0.6948597377039201,-0.6618136619564083,0.14553633681958877,-0.5596147736016388,-0.6049557976276622,0,False,True,False,False,False,False,True,0.0027100271002710027
-1.2950640279228316,0.3009152793388191,-0.6948597377039201,-0.6618136619564083,0.4515286694732352,-0.5596147736016388,-0.08851600066585566,0,False,True,False,False,False,False,True,0.004087193460490463
-1.2950640279228316,1.2164225780937359,-0.6948597377039201,-0.6618136619564083,0.05473326901935736,1.852386122594219,-0.2606625996531245,0,False,True,False,False,False,False,True,0.0
-1.2950640279228316,2.1623991433611165,-0.6948597377039201,-0.6618136619564083,1.5954326038945168,-0.6169054465562953,-0.08851600066585566,0,False,True,False,False,False,False,True,0.0027100271002710027
